age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
38.0,7.0,42.0,Fem,True,5.0,Afghanistan,305
44.0,6.0,102.0,Masc,False,3.0,Afghanistan,220
34.0,7.0,22.0,Fem,False,4.0,Afghanistan,197
41.0,7.0,44.0,Fem,False,3.0,Afghanistan,203
30.0,4.0,117.0,Fem,False,1.0,Afghanistan,93
32.0,3.0,42.0,Fem,False,6.0,Afghanistan,207
35.0,12.0,28.0,Masc,True,7.0,Afghanistan,405
34.0,5.0,28.0,Fem,True,6.0,Afghanistan,368
26.0,7.0,44.0,Masc,False,3.0,Afghanistan,100
50.0,6.0,42.0,Fem,False,3.0,Afghanistan,98
24.0,5.0,42.0,Masc,True,6.0,Afghanistan,448
35.0,5.0,22.0,Masc,False,1.0,Afghanistan,147
28.0,2.0,28.0,Fem,False,3.0,Afghanistan,122
33.0,7.0,57.0,Fem,False,6.0,Afghanistan,399
65.0,5.0,28.0,Masc,False,1.0,Afghanistan,149
29.0,6.0,57.0,Fem,False,4.0,Afghanistan,522
50.0,9.0,22.0,Fem,False,8.0,Afghanistan,326
26.0,4.0,22.0,Fem,False,5.0,Afghanistan,337
34.0,4.0,10.0,Fem,False,5.0,Afghanistan,253
20.0,1.0,22.0,Fem,True,5.0,Afghanistan,275
27.0,6.0,57.0,Fem,False,3.0,Afghanistan,136
27.0,9.0,22.0,Masc,False,0.0,Afghanistan,231
40.0,8.0,22.0,Masc,False,6.0,Afghanistan,438
47.0,4.0,22.0,Fem,False,4.0,Afghanistan,25
48.0,4.0,15.5,Fem,False,4.0,Afghanistan,366
37.0,8.0,22.0,Masc,False,3.0,Afghanistan,90
36.0,6.0,15.5,Fem,False,2.0,Afghanistan,65
30.0,6.0,22.0,Fem,True,4.0,Afghanistan,146
43.0,4.0,22.0,Masc,False,5.0,Afghanistan,226
39.0,12.0,15.5,Fem,True,0.0,Afghanistan,170
30.0,2.0,42.0,Fem,False,10.0,Afghanistan,155
38.0,6.0,22.0,Masc,False,8.0,Afghanistan,224
43.0,9.0,22.0,Fem,True,4.0,Afghanistan,213
64.0,3.0,15.5,Fem,False,4.0,Afghanistan,170
26.0,5.0,117.0,Fem,True,3.0,Afghanistan,274
29.0,9.0,22.0,Fem,False,1.0,Afghanistan,78
34.0,3.0,22.0,Masc,False,6.0,Afghanistan,213
25.0,8.0,15.5,Fem,True,0.0,Afghanistan,155
25.0,5.0,10.0,Masc,False,4.0,Afghanistan,268
47.0,6.0,44.0,Fem,False,6.0,Afghanistan,452
58.0,7.0,102.0,Masc,True,5.0,Afghanistan,995
30.0,6.0,15.5,Masc,False,3.0,Afghanistan,147
35.0,7.0,22.0,Fem,False,4.0,Afghanistan,165
31.0,7.0,22.0,Fem,False,3.0,Afghanistan,54
24.0,4.0,57.0,Masc,False,1.0,Afghanistan,98
31.0,3.0,15.5,Fem,False,6.0,Afghanistan,194
53.0,12.0,42.0,Fem,True,7.0,Afghanistan,503
22.0,5.0,22.0,Fem,True,6.0,Afghanistan,271
33.0,7.0,102.0,Fem,False,3.0,Afghanistan,176
29.0,6.0,42.0,Fem,False,3.0,Afghanistan,199
31.0,5.0,44.0,Fem,True,6.0,Afghanistan,321
34.0,5.0,10.0,Masc,False,1.0,Afghanistan,66
36.0,2.0,57.0,Masc,False,3.0,Afghanistan,124
46.0,7.0,22.0,Fem,False,6.0,Afghanistan,305
22.0,5.0,15.5,Fem,False,1.0,Afghanistan,86
46.0,6.0,28.0,Masc,False,4.0,Afghanistan,220
44.0,9.0,22.0,Fem,False,8.0,Afghanistan,185
34.0,4.0,44.0,Fem,False,5.0,Afghanistan,310
35.0,4.0,57.0,Masc,False,5.0,Afghanistan,338
32.0,1.0,22.0,Fem,True,5.0,Afghanistan,253
45.0,6.0,42.0,Fem,False,3.0,Afghanistan,212
43.0,9.0,102.0,Masc,False,0.0,Afghanistan,264
38.0,8.0,22.0,Fem,False,6.0,Afghanistan,165
45.0,4.0,44.0,Fem,False,4.0,Afghanistan,425
52.0,4.0,117.0,Fem,False,4.0,Afghanistan,308
47.0,8.0,42.0,Fem,False,3.0,Afghanistan,177
31.0,6.0,28.0,Masc,False,2.0,Afghanistan,96
40.0,6.0,28.0,Fem,True,4.0,Afghanistan,87
20.0,4.0,44.0,Masc,False,5.0,Afghanistan,207
32.0,12.0,42.0,Fem,True,0.0,Afghanistan,181
47.0,2.0,42.0,Masc,False,10.0,Afghanistan,168
45.0,6.0,22.0,Masc,False,8.0,Afghanistan,280
39.0,9.0,28.0,Fem,True,4.0,Afghanistan,234
35.0,3.0,57.0,Fem,False,4.0,Afghanistan,329
34.0,5.0,28.0,Masc,True,3.0,Afghanistan,161
36.0,9.0,57.0,Fem,False,1.0,Afghanistan,71
44.0,3.0,22.0,Fem,False,6.0,Afghanistan,167
36.0,8.0,22.0,Fem,True,0.0,Afghanistan,78
47.0,5.0,10.0,Fem,False,4.0,Afghanistan,217
30.0,6.0,22.0,Fem,False,6.0,Afghanistan,354
36.0,7.0,57.0,Fem,True,5.0,Afghanistan,282
42.0,6.0,22.0,Masc,False,3.0,Afghanistan,118
26.0,7.0,22.0,Masc,False,4.0,Afghanistan,532
45.0,7.0,22.0,Fem,False,3.0,Afghanistan,141
60.0,4.0,15.5,Fem,False,1.0,Afghanistan,116
33.0,3.0,22.0,Masc,False,6.0,Afghanistan,236
24.0,12.0,15.5,Fem,True,7.0,Afghanistan,279
38.0,5.0,22.0,Fem,True,6.0,Afghanistan,369
45.0,7.0,22.0,Masc,False,3.0,Afghanistan,97
40.0,6.0,15.5,Fem,False,3.0,Afghanistan,118
24.0,5.0,42.0,Fem,True,6.0,Afghanistan,444
48.0,5.0,22.0,Masc,False,1.0,Afghanistan,101
20.0,2.0,22.0,Fem,False,3.0,Afghanistan,95
47.0,7.0,15.5,Fem,False,6.0,Afghanistan,329
27.0,5.0,117.0,Fem,False,1.0,Afghanistan,115
62.0,6.0,22.0,Fem,False,4.0,Afghanistan,308
33.0,9.0,22.0,Masc,False,8.0,Afghanistan,212
38.0,4.0,15.5,Fem,False,5.0,Afghanistan,333
36.0,4.0,10.0,Masc,False,5.0,Afghanistan,270
29.0,1.0,44.0,Fem,True,5.0,Afghanistan,121
33.0,6.0,102.0,Masc,False,3.0,Afghanistan,97
31.0,9.0,15.5,Masc,False,0.0,Afghanistan,155
34.0,8.0,22.0,Fem,False,6.0,Afghanistan,329
36.0,4.0,22.0,Fem,False,4.0,Afghanistan,124
38.0,4.0,57.0,Masc,False,4.0,Afghanistan,385
24.0,8.0,15.5,Fem,False,3.0,Afghanistan,138
37.0,6.0,42.0,Fem,False,2.0,Afghanistan,95
30.0,6.0,22.0,Fem,True,4.0,Afghanistan,576
40.0,4.0,102.0,Fem,False,5.0,Afghanistan,563
43.0,12.0,42.0,Fem,True,0.0,Afghanistan,150
33.0,2.0,44.0,Fem,False,10.0,Afghanistan,295
38.0,6.0,10.0,Masc,False,8.0,Afghanistan,262
32.0,9.0,57.0,Masc,True,4.0,Afghanistan,497
45.0,3.0,22.0,Fem,False,4.0,Afghanistan,176
32.0,5.0,15.5,Fem,True,3.0,Afghanistan,191
50.0,9.0,28.0,Masc,False,1.0,Afghanistan,80
36.0,3.0,22.0,Fem,False,6.0,Afghanistan,160
50.0,8.0,44.0,Fem,True,0.0,Afghanistan,200
30.0,5.0,57.0,Masc,False,4.0,Afghanistan,142
38.0,6.0,22.0,Fem,False,6.0,Afghanistan,116
26.0,7.0,42.0,Fem,True,5.0,Afghanistan,351
34.0,6.0,102.0,Masc,False,3.0,Afghanistan,188
34.0,7.0,22.0,Fem,False,4.0,Afghanistan,323
29.0,7.0,44.0,Fem,False,3.0,Afghanistan,168
31.0,4.0,117.0,Fem,False,1.0,Afghanistan,180
25.0,3.0,42.0,Fem,False,6.0,Afghanistan,288
43.0,12.0,28.0,Masc,True,7.0,Afghanistan,103
29.0,5.0,28.0,Fem,True,6.0,Afghanistan,507
40.0,7.0,44.0,Masc,False,3.0,Afghanistan,107
45.0,6.0,42.0,Fem,False,3.0,Afghanistan,114
38.0,5.0,42.0,Masc,True,6.0,Afghanistan,452
28.0,5.0,22.0,Masc,False,1.0,Afghanistan,198
27.0,2.0,28.0,Fem,False,3.0,Afghanistan,122
33.0,7.0,57.0,Fem,False,6.0,Afghanistan,353
26.0,5.0,28.0,Masc,False,1.0,Afghanistan,200
35.0,6.0,57.0,Fem,False,4.0,Afghanistan,84
36.0,9.0,22.0,Fem,False,8.0,Afghanistan,209
43.0,4.0,22.0,Fem,False,5.0,Afghanistan,229
56.0,4.0,10.0,Fem,False,5.0,Afghanistan,209
48.0,1.0,22.0,Fem,True,5.0,Afghanistan,149
42.0,6.0,57.0,Fem,False,3.0,Afghanistan,60
51.0,9.0,22.0,Masc,False,0.0,Afghanistan,179
42.0,8.0,22.0,Masc,False,6.0,Afghanistan,272
43.0,4.0,22.0,Fem,False,4.0,Afghanistan,117
41.0,4.0,15.5,Fem,False,4.0,Afghanistan,265
32.0,8.0,22.0,Masc,False,3.0,Afghanistan,91
47.0,6.0,15.5,Fem,False,2.0,Afghanistan,129
33.0,6.0,22.0,Fem,True,4.0,Afghanistan,422
27.0,4.0,22.0,Masc,False,5.0,Afghanistan,326
39.0,12.0,15.5,Fem,True,0.0,Afghanistan,122
37.0,2.0,42.0,Fem,False,10.0,Afghanistan,314
29.0,6.0,22.0,Masc,False,8.0,Afghanistan,369
40.0,9.0,22.0,Fem,True,4.0,Afghanistan,411
45.0,3.0,15.5,Fem,False,4.0,Afghanistan,238
40.0,5.0,117.0,Fem,True,3.0,Afghanistan,142
30.0,9.0,22.0,Fem,False,1.0,Afghanistan,109
49.0,3.0,22.0,Masc,False,6.0,Afghanistan,240
39.0,8.0,15.5,Fem,True,0.0,Afghanistan,143
43.0,5.0,22.0,Masc,False,5.0,Yemen,62
31.0,2.0,10.0,Fem,False,4.0,Yemen,48
42.0,4.0,10.0,Fem,False,5.0,Yemen,38
29.0,8.0,10.0,Fem,False,3.0,Yemen,17
40.0,2.0,22.0,Fem,False,5.0,Yemen,51
30.0,5.0,42.0,Fem,True,4.0,Yemen,71
48.0,6.0,22.0,Fem,False,3.0,Yemen,18
46.0,4.0,28.0,Masc,True,3.0,Yemen,17
34.0,5.0,78.0,Fem,False,3.0,Yemen,52
37.0,5.0,78.0,Fem,False,6.0,Yemen,173
33.0,12.0,10.0,Fem,True,6.0,Yemen,50
33.0,7.0,28.0,Fem,False,3.0,Yemen,31
42.0,8.0,42.0,Fem,False,7.0,Yemen,60
38.0,6.0,44.0,Masc,False,0.0,Yemen,26
32.0,8.0,44.0,Masc,False,10.0,Yemen,90
43.0,4.0,10.0,Fem,False,0.0,Yemen,21
40.0,5.0,102.0,Fem,True,7.0,Yemen,120
43.0,5.0,78.0,Fem,False,2.0,Yemen,54
45.0,4.0,10.0,Fem,False,3.0,Yemen,22
34.0,7.0,22.0,Fem,False,3.0,Yemen,19
45.0,11.0,22.0,Fem,True,3.0,Yemen,28
30.0,13.0,10.0,Masc,True,3.0,Yemen,16
43.0,14.0,42.0,Fem,False,4.0,Yemen,67
48.0,6.0,22.0,Fem,False,7.0,Yemen,19
29.0,5.0,28.0,Fem,False,7.0,Yemen,34
38.0,2.0,22.0,Fem,True,2.0,Yemen,30
27.0,10.0,102.0,Fem,False,4.0,Yemen,96
40.0,6.0,22.0,Fem,False,5.0,Yemen,88
39.0,7.0,22.0,Fem,True,4.0,Yemen,52
24.0,3.0,42.0,Fem,False,5.0,Yemen,89
20.0,7.0,22.0,Masc,False,5.0,Yemen,49
26.0,7.0,102.0,Fem,False,4.0,Yemen,203
28.0,4.0,44.0,Fem,True,5.0,Yemen,63
50.0,7.0,22.0,Fem,True,5.0,Yemen,38
35.0,3.0,102.0,Fem,False,3.0,Yemen,69
44.0,6.0,102.0,Fem,False,3.0,Yemen,87
26.0,7.0,15.5,Fem,True,0.0,Yemen,34
33.0,3.0,22.0,Masc,False,1.0,Yemen,25
44.0,9.0,15.5,Fem,False,9.0,Yemen,50
43.0,2.0,57.0,Fem,True,3.0,Yemen,31
35.0,5.0,102.0,Fem,False,5.0,Yemen,173
37.0,2.0,57.0,Fem,False,4.0,Yemen,112
39.0,4.0,102.0,Fem,False,5.0,Yemen,129
22.0,8.0,15.5,Masc,False,3.0,Yemen,15
35.0,2.0,22.0,Masc,False,5.0,Yemen,26
28.0,5.0,117.0,Fem,True,4.0,Yemen,161
44.0,6.0,22.0,Fem,False,3.0,Yemen,27
35.0,4.0,22.0,Fem,True,3.0,Yemen,15
41.0,5.0,28.0,Fem,False,3.0,Yemen,25
29.0,5.0,22.0,Fem,False,6.0,Yemen,51
51.0,12.0,10.0,Fem,True,6.0,Yemen,50
38.0,7.0,57.0,Masc,False,3.0,Yemen,37
37.0,8.0,42.0,Fem,False,7.0,Yemen,58
31.0,6.0,117.0,Fem,False,0.0,Yemen,67
49.0,8.0,57.0,Fem,False,10.0,Yemen,62
35.0,4.0,44.0,Fem,False,0.0,Yemen,30
45.0,5.0,102.0,Fem,True,7.0,Yemen,171
19.0,5.0,15.5,Fem,False,2.0,Yemen,4
37.0,4.0,57.0,Fem,False,3.0,Yemen,62
35.0,7.0,10.0,Fem,False,3.0,Yemen,16
32.0,11.0,22.0,Masc,True,3.0,Yemen,30
29.0,13.0,10.0,Fem,True,3.0,Yemen,17
34.0,14.0,10.0,Fem,False,4.0,Yemen,34
44.0,6.0,10.0,Fem,False,7.0,Yemen,47
37.0,5.0,22.0,Fem,False,7.0,Yemen,46
47.0,2.0,42.0,Fem,True,2.0,Yemen,37
37.0,10.0,22.0,Fem,False,4.0,Yemen,52
50.0,6.0,28.0,Masc,False,5.0,Yemen,68
38.0,7.0,78.0,Fem,True,4.0,Yemen,111
47.0,3.0,78.0,Fem,False,5.0,Yemen,109
37.0,7.0,10.0,Fem,False,5.0,Yemen,46
42.0,7.0,28.0,Fem,False,4.0,Yemen,42
29.0,4.0,42.0,Fem,True,5.0,Yemen,99
37.0,7.0,44.0,Masc,True,5.0,Yemen,110
33.0,3.0,44.0,Masc,False,3.0,Yemen,49
34.0,6.0,10.0,Fem,False,3.0,Yemen,12
41.0,7.0,102.0,Fem,True,0.0,Yemen,92
58.0,3.0,78.0,Fem,False,1.0,Yemen,60
37.0,9.0,10.0,Fem,False,9.0,Yemen,57
28.0,2.0,22.0,Fem,True,3.0,Yemen,35
40.0,5.0,22.0,Fem,False,5.0,Yemen,52
55.0,2.0,10.0,Masc,False,4.0,Yemen,35
40.0,4.0,42.0,Fem,False,5.0,Yemen,73
21.0,8.0,22.0,Fem,False,3.0,Yemen,22
42.0,2.0,28.0,Fem,False,5.0,Yemen,58
34.0,5.0,22.0,Fem,True,4.0,Yemen,76
26.0,6.0,102.0,Fem,False,3.0,Yemen,54
26.0,4.0,22.0,Fem,True,3.0,Yemen,24
29.0,5.0,22.0,Fem,False,3.0,Yemen,28
21.0,5.0,42.0,Fem,False,6.0,Yemen,123
18.0,12.0,22.0,Masc,True,6.0,Yemen,73
33.0,7.0,102.0,Fem,False,3.0,Yemen,65
50.0,8.0,44.0,Fem,False,7.0,Yemen,156
47.0,6.0,22.0,Fem,False,0.0,Yemen,38
34.0,8.0,102.0,Fem,False,10.0,Yemen,113
37.0,4.0,102.0,Fem,False,0.0,Yemen,104
37.0,5.0,15.5,Fem,True,7.0,Yemen,39
29.0,5.0,22.0,Masc,False,2.0,Yemen,27
19.0,4.0,15.5,Fem,False,3.0,Yemen,15
45.0,7.0,57.0,Fem,False,3.0,Yemen,62
18.0,11.0,102.0,Fem,True,3.0,Yemen,107
46.0,13.0,57.0,Fem,True,3.0,Yemen,49
50.0,14.0,102.0,Fem,False,4.0,Yemen,167
41.0,6.0,15.5,Masc,False,7.0,Yemen,30
26.0,5.0,22.0,Masc,False,7.0,Yemen,38
31.0,2.0,117.0,Fem,True,2.0,Yemen,68
38.0,10.0,22.0,Fem,False,4.0,Yemen,57
25.0,6.0,22.0,Fem,False,5.0,Yemen,81
39.0,7.0,28.0,Fem,True,4.0,Yemen,81
36.0,3.0,22.0,Fem,False,5.0,Yemen,90
33.0,7.0,10.0,Fem,False,5.0,Yemen,38
45.0,7.0,57.0,Masc,False,4.0,Yemen,124
43.0,4.0,42.0,Fem,True,5.0,Yemen,102
45.0,7.0,117.0,Fem,True,5.0,Yemen,103
37.0,3.0,57.0,Fem,False,3.0,Yemen,60
48.0,6.0,44.0,Fem,False,3.0,Yemen,33
36.0,7.0,102.0,Fem,True,0.0,Yemen,72
32.0,3.0,15.5,Fem,False,1.0,Yemen,13
40.0,9.0,57.0,Fem,False,9.0,Yemen,79
40.0,2.0,10.0,Fem,True,3.0,Yemen,14
46.0,5.0,22.0,Masc,False,5.0,Yemen,95
34.0,2.0,10.0,Fem,False,4.0,Yemen,50
35.0,4.0,10.0,Fem,False,5.0,Yemen,22
69.0,8.0,10.0,Fem,False,3.0,Yemen,12
36.0,2.0,22.0,Fem,False,5.0,Yemen,40
38.0,5.0,42.0,Fem,True,4.0,Yemen,55
34.0,6.0,22.0,Fem,False,3.0,Yemen,34
33.0,4.0,28.0,Masc,True,3.0,Yemen,30
22.0,5.0,78.0,Fem,False,3.0,Yemen,56
38.0,5.0,78.0,Fem,False,6.0,Yemen,136
46.0,12.0,10.0,Fem,True,6.0,Yemen,57
51.0,7.0,28.0,Fem,False,3.0,Yemen,20
22.0,8.0,42.0,Fem,False,7.0,Yemen,95
75.0,6.0,44.0,Masc,False,0.0,Yemen,44
41.0,8.0,44.0,Masc,False,10.0,Yemen,105
37.0,4.0,10.0,Fem,False,0.0,Yemen,22
32.0,5.0,102.0,Fem,True,7.0,Yemen,211
27.0,5.0,78.0,Fem,False,2.0,Yemen,59
35.0,4.0,10.0,Fem,False,3.0,Yemen,20
43.0,7.0,22.0,Fem,False,3.0,Yemen,32
42.0,11.0,22.0,Fem,True,3.0,Yemen,35
33.0,13.0,10.0,Masc,True,3.0,Yemen,21
34.0,14.0,42.0,Fem,False,4.0,Yemen,96
34.0,6.0,22.0,Fem,False,7.0,Yemen,40
37.0,5.0,28.0,Fem,False,7.0,Yemen,17
34.0,2.0,22.0,Fem,True,2.0,Yemen,35
43.0,10.0,102.0,Fem,False,4.0,Yemen,126
42.0,6.0,22.0,Fem,False,5.0,Yemen,71
27.0,7.0,22.0,Fem,True,4.0,Yemen,70
36.0,3.0,42.0,Fem,False,5.0,Yemen,95
39.0,7.0,22.0,Masc,False,5.0,Yemen,24
31.0,7.0,102.0,Fem,False,4.0,Yemen,121
51.0,4.0,44.0,Fem,True,5.0,Yemen,77
41.0,7.0,22.0,Fem,True,5.0,Yemen,64
34.0,3.0,102.0,Fem,False,3.0,Yemen,75
37.0,6.0,102.0,Fem,False,3.0,Yemen,63
45.0,7.0,15.5,Fem,True,0.0,Yemen,12
39.0,3.0,22.0,Masc,False,1.0,Yemen,19
46.0,9.0,15.5,Fem,False,9.0,Yemen,40
29.0,2.0,57.0,Fem,True,3.0,Yemen,52
43.0,5.0,102.0,Fem,False,5.0,Yemen,161
44.0,2.0,57.0,Fem,False,4.0,Yemen,83
35.0,4.0,102.0,Fem,False,5.0,Yemen,145
45.0,8.0,15.5,Masc,False,3.0,Yemen,19
21.0,2.0,22.0,Masc,False,5.0,Yemen,93
30.0,5.0,117.0,Fem,True,4.0,Yemen,104
36.0,6.0,22.0,Fem,False,3.0,Yemen,18
23.0,4.0,22.0,Fem,True,3.0,Yemen,17
28.0,5.0,28.0,Fem,False,3.0,Yemen,20
31.0,5.0,22.0,Fem,False,6.0,Yemen,45
26.0,12.0,10.0,Fem,True,6.0,Yemen,55
46.0,7.0,57.0,Masc,False,3.0,Yemen,49
45.0,8.0,42.0,Fem,False,7.0,Yemen,109
40.0,6.0,117.0,Fem,False,0.0,Yemen,96
37.0,8.0,57.0,Fem,False,10.0,Yemen,62
47.0,4.0,44.0,Fem,False,0.0,Yemen,37
34.0,5.0,102.0,Fem,True,7.0,Yemen,199
44.0,5.0,15.5,Fem,False,2.0,Yemen,20
37.0,4.0,57.0,Fem,False,3.0,Yemen,69
47.0,7.0,10.0,Fem,False,3.0,Yemen,9
24.0,11.0,22.0,Masc,True,3.0,Yemen,28
47.0,13.0,10.0,Fem,True,3.0,Yemen,18
45.0,14.0,10.0,Fem,False,4.0,Yemen,31
37.0,6.0,10.0,Fem,False,7.0,Yemen,39
20.0,5.0,22.0,Fem,False,7.0,Yemen,95
30.0,2.0,42.0,Fem,True,2.0,Yemen,27
25.0,10.0,22.0,Fem,False,4.0,Yemen,61
47.0,6.0,28.0,Masc,False,5.0,Yemen,57
23.0,7.0,78.0,Fem,True,4.0,Yemen,148
40.0,3.0,78.0,Fem,False,5.0,Yemen,113
21.0,7.0,10.0,Fem,False,5.0,Yemen,71
46.0,7.0,28.0,Fem,False,4.0,Yemen,60
21.0,4.0,42.0,Fem,True,5.0,Yemen,83
41.0,7.0,44.0,Masc,True,5.0,Yemen,77
42.0,3.0,44.0,Masc,False,3.0,Yemen,50
30.0,6.0,10.0,Fem,False,3.0,Yemen,12
30.0,7.0,102.0,Fem,True,0.0,Yemen,90
42.0,3.0,78.0,Fem,False,1.0,Yemen,74
48.0,9.0,10.0,Fem,False,9.0,Yemen,48
29.0,2.0,22.0,Fem,True,3.0,Yemen,26
39.0,6.0,15.5,Masc,False,10.0,Ghana,74
36.0,4.0,15.5,Masc,False,4.0,Ghana,77
36.0,4.0,57.0,Fem,False,6.0,Ghana,89
40.0,7.0,22.0,Fem,False,6.0,Ghana,57
43.0,5.0,42.0,Fem,False,5.0,Ghana,160
30.0,3.0,57.0,Fem,True,0.0,Ghana,26
37.0,5.0,102.0,Fem,False,2.0,Ghana,74
30.0,9.0,44.0,Fem,False,4.0,Ghana,113
44.0,3.0,28.0,Fem,False,7.0,Ghana,85
44.0,7.0,44.0,Masc,False,1.0,Ghana,47
44.0,8.0,15.5,Fem,False,7.0,Ghana,49
49.0,3.0,22.0,Fem,False,10.0,Ghana,69
34.0,3.0,102.0,Fem,False,4.0,Ghana,186
30.0,5.0,44.0,Fem,False,4.0,Ghana,84
38.0,6.0,10.0,Masc,False,3.0,Ghana,13
38.0,5.0,15.5,Masc,True,5.0,Ghana,49
41.0,4.0,44.0,Fem,False,5.0,Ghana,113
45.0,5.0,42.0,Masc,False,5.0,Ghana,124
41.0,6.0,22.0,Fem,False,9.0,Ghana,63
37.0,6.0,117.0,Masc,False,3.0,Ghana,86
43.0,4.0,10.0,Fem,False,5.0,Ghana,38
30.0,4.0,15.5,Masc,False,1.0,Ghana,29
33.0,7.0,22.0,Fem,True,2.0,Ghana,35
38.0,7.0,22.0,Fem,False,1.0,Ghana,35
35.0,2.0,44.0,Masc,True,5.0,Ghana,149
50.0,9.0,28.0,Masc,True,3.0,Ghana,35
47.0,2.0,42.0,Fem,True,7.0,Ghana,107
30.0,7.0,44.0,Fem,True,7.0,Ghana,117
30.0,9.0,102.0,Fem,False,8.0,Ghana,149
43.0,10.0,78.0,Masc,False,1.0,Ghana,49
37.0,10.0,42.0,Masc,True,2.0,Ghana,46
26.0,9.0,44.0,Masc,False,9.0,Ghana,111
35.0,6.0,102.0,Fem,False,1.0,Ghana,104
47.0,5.0,10.0,Fem,False,3.0,Ghana,20
34.0,5.0,10.0,Fem,False,10.0,Ghana,59
34.0,7.0,10.0,Fem,False,6.0,Ghana,48
34.0,7.0,22.0,Fem,True,2.0,Ghana,31
30.0,6.0,44.0,Fem,True,5.0,Ghana,107
43.0,3.0,102.0,Fem,False,9.0,Ghana,168
44.0,6.0,102.0,Masc,False,7.0,Ghana,156
40.0,6.0,22.0,Fem,False,10.0,Ghana,22
32.0,4.0,22.0,Fem,False,4.0,Ghana,65
52.0,4.0,44.0,Fem,False,6.0,Ghana,48
23.0,7.0,44.0,Fem,False,6.0,Ghana,81
42.0,5.0,15.5,Masc,False,5.0,Ghana,49
35.0,3.0,10.0,Masc,True,0.0,Ghana,16
32.0,5.0,78.0,Fem,False,2.0,Ghana,58
44.0,9.0,22.0,Masc,False,4.0,Ghana,74
69.0,3.0,102.0,Fem,False,7.0,Ghana,82
39.0,7.0,22.0,Masc,False,1.0,Ghana,22
48.0,8.0,22.0,Fem,False,7.0,Ghana,33
52.0,3.0,22.0,Masc,False,10.0,Ghana,39
37.0,3.0,28.0,Fem,False,4.0,Ghana,43
42.0,5.0,22.0,Fem,False,4.0,Ghana,67
36.0,6.0,10.0,Masc,False,3.0,Ghana,14
46.0,5.0,44.0,Masc,True,5.0,Ghana,113
34.0,4.0,15.5,Fem,False,5.0,Ghana,37
36.0,5.0,102.0,Fem,False,5.0,Ghana,117
50.0,6.0,28.0,Fem,False,9.0,Ghana,59
40.0,6.0,44.0,Masc,False,3.0,Ghana,36
18.0,4.0,15.5,Masc,False,5.0,Ghana,50
39.0,4.0,15.5,Masc,False,1.0,Ghana,20
42.0,7.0,57.0,Fem,True,2.0,Ghana,30
31.0,7.0,22.0,Fem,False,1.0,Ghana,16
32.0,2.0,42.0,Fem,True,5.0,Ghana,119
25.0,9.0,57.0,Fem,True,3.0,Ghana,61
36.0,2.0,102.0,Fem,True,7.0,Ghana,120
42.0,7.0,44.0,Fem,True,7.0,Ghana,98
57.0,9.0,28.0,Fem,False,8.0,Ghana,103
44.0,10.0,44.0,Masc,False,1.0,Ghana,34
29.0,10.0,15.5,Fem,True,2.0,Ghana,20
35.0,9.0,22.0,Fem,False,9.0,Ghana,59
27.0,6.0,102.0,Fem,False,1.0,Ghana,77
44.0,5.0,44.0,Fem,False,3.0,Ghana,49
52.0,5.0,10.0,Masc,False,10.0,Ghana,62
45.0,7.0,15.5,Masc,False,6.0,Ghana,59
24.0,7.0,44.0,Fem,True,2.0,Ghana,52
37.0,6.0,42.0,Masc,True,5.0,Ghana,81
39.0,3.0,22.0,Fem,False,9.0,Ghana,45
46.0,6.0,117.0,Masc,False,7.0,Ghana,124
34.0,6.0,10.0,Fem,False,10.0,Ghana,51
22.0,4.0,15.5,Masc,False,4.0,Ghana,60
43.0,4.0,22.0,Fem,False,6.0,Ghana,48
54.0,7.0,22.0,Fem,False,6.0,Ghana,63
48.0,5.0,44.0,Masc,False,5.0,Ghana,68
24.0,3.0,28.0,Masc,True,0.0,Ghana,39
30.0,5.0,42.0,Fem,False,2.0,Ghana,39
35.0,9.0,44.0,Fem,False,4.0,Ghana,75
36.0,3.0,102.0,Fem,False,7.0,Ghana,136
24.0,7.0,78.0,Masc,False,1.0,Ghana,71
36.0,8.0,42.0,Masc,False,7.0,Ghana,65
38.0,3.0,44.0,Masc,False,10.0,Ghana,37
29.0,3.0,102.0,Fem,False,4.0,Ghana,163
38.0,5.0,10.0,Fem,False,4.0,Ghana,28
30.0,6.0,10.0,Fem,False,3.0,Ghana,8
47.0,5.0,10.0,Fem,True,5.0,Ghana,58
34.0,4.0,22.0,Fem,False,5.0,Ghana,59
38.0,5.0,44.0,Fem,False,5.0,Ghana,144
48.0,6.0,102.0,Fem,False,9.0,Ghana,234
40.0,6.0,102.0,Masc,False,3.0,Ghana,94
76.0,4.0,22.0,Fem,False,5.0,Ghana,57
40.0,4.0,22.0,Fem,False,1.0,Ghana,27
24.0,7.0,44.0,Fem,True,2.0,Ghana,30
36.0,7.0,44.0,Fem,False,1.0,Ghana,28
27.0,2.0,15.5,Masc,True,5.0,Ghana,63
26.0,9.0,10.0,Masc,True,3.0,Ghana,17
21.0,2.0,78.0,Fem,True,7.0,Ghana,158
36.0,7.0,22.0,Masc,True,7.0,Ghana,71
41.0,9.0,102.0,Fem,False,8.0,Ghana,227
37.0,10.0,22.0,Masc,False,1.0,Ghana,37
40.0,10.0,22.0,Fem,True,2.0,Ghana,18
30.0,9.0,22.0,Masc,False,9.0,Ghana,78
